"","species_id","genus","species","year","plot_id","plot_type"
"3961","PF","Perognathus","flavus",1995,15,"Long-term Krat Exclosure"
"3962","PF","Perognathus","flavus",1995,15,"Long-term Krat Exclosure"
"3963","PF","Perognathus","flavus",1995,15,"Long-term Krat Exclosure"
"3964","PF","Perognathus","flavus",1995,15,"Long-term Krat Exclosure"
"3965","PF","Perognathus","flavus",1995,15,"Long-term Krat Exclosure"
"3966","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3967","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3968","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3969","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3970","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3971","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3972","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3973","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3974","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3975","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3976","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3977","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3978","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3979","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3980","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3981","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3982","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3983","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3984","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3985","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3986","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3987","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3988","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3989","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3990","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3991","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3992","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3993","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3994","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3995","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3996","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3997","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3998","PF","Perognathus","flavus",1996,15,"Long-term Krat Exclosure"
"3999","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4000","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4001","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4002","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4003","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4004","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4005","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4006","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4007","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4008","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4009","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4010","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4011","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4012","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4013","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4014","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4015","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4016","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4017","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4018","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4019","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4020","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4021","PF","Perognathus","flavus",1997,15,"Long-term Krat Exclosure"
"4022","PF","Perognathus","flavus",1998,15,"Long-term Krat Exclosure"
"4023","PF","Perognathus","flavus",1998,15,"Long-term Krat Exclosure"
"4024","PF","Perognathus","flavus",2001,15,"Long-term Krat Exclosure"
"4025","PF","Perognathus","flavus",2001,15,"Long-term Krat Exclosure"
"4026","PE","Peromyscus","eremicus",1981,15,"Long-term Krat Exclosure"
"4027","PE","Peromyscus","eremicus",1981,15,"Long-term Krat Exclosure"
"4028","PE","Peromyscus","eremicus",1981,15,"Long-term Krat Exclosure"
"4029","PE","Peromyscus","eremicus",1981,15,"Long-term Krat Exclosure"
"4030","PE","Peromyscus","eremicus",1981,15,"Long-term Krat Exclosure"
"4031","PE","Peromyscus","eremicus",1981,15,"Long-term Krat Exclosure"
"4032","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4033","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4034","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4035","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4036","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4037","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4038","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4039","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4040","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4041","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4042","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4043","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4044","PE","Peromyscus","eremicus",1982,15,"Long-term Krat Exclosure"
"4045","PE","Peromyscus","eremicus",1983,15,"Long-term Krat Exclosure"
"4046","PE","Peromyscus","eremicus",1983,15,"Long-term Krat Exclosure"
"4047","PE","Peromyscus","eremicus",1984,15,"Long-term Krat Exclosure"
"4048","PE","Peromyscus","eremicus",1984,15,"Long-term Krat Exclosure"
"4049","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4050","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4051","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4052","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4053","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4054","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4055","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4056","PE","Peromyscus","eremicus",1987,15,"Long-term Krat Exclosure"
"4057","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4058","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4059","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4060","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4061","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4062","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4063","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4064","PE","Peromyscus","eremicus",1988,15,"Long-term Krat Exclosure"
"4065","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4066","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4067","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4068","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4069","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4070","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4071","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4072","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4073","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4074","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4075","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4076","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4077","PE","Peromyscus","eremicus",1989,15,"Long-term Krat Exclosure"
"4078","PE","Peromyscus","eremicus",1990,15,"Long-term Krat Exclosure"
"4079","PE","Peromyscus","eremicus",1990,15,"Long-term Krat Exclosure"
"4080","PE","Peromyscus","eremicus",1990,15,"Long-term Krat Exclosure"
"4081","PE","Peromyscus","eremicus",1990,15,"Long-term Krat Exclosure"
"4082","PE","Peromyscus","eremicus",1990,15,"Long-term Krat Exclosure"
"4083","PE","Peromyscus","eremicus",1991,15,"Long-term Krat Exclosure"
"4084","PE","Peromyscus","eremicus",1991,15,"Long-term Krat Exclosure"
"4085","PE","Peromyscus","eremicus",1991,15,"Long-term Krat Exclosure"
"4086","PE","Peromyscus","eremicus",1991,15,"Long-term Krat Exclosure"
"4087","PE","Peromyscus","eremicus",1991,15,"Long-term Krat Exclosure"
"4088","PE","Peromyscus","eremicus",1991,15,"Long-term Krat Exclosure"
"4089","PE","Peromyscus","eremicus",1991,15,"Long-term Krat Exclosure"
"4090","PE","Peromyscus","eremicus",1998,15,"Long-term Krat Exclosure"
"4091","PE","Peromyscus","eremicus",2002,15,"Long-term Krat Exclosure"
"4092","PE","Peromyscus","eremicus",2002,15,"Long-term Krat Exclosure"
"4093","DS","Dipodomys","spectabilis",1981,15,"Long-term Krat Exclosure"
"4094","DS","Dipodomys","spectabilis",1981,15,"Long-term Krat Exclosure"
"4095","DS","Dipodomys","spectabilis",1982,15,"Long-term Krat Exclosure"
"4096","PP","Chaetodipus","penicillatus",1978,15,"Long-term Krat Exclosure"
"4097","PP","Chaetodipus","penicillatus",1978,15,"Long-term Krat Exclosure"
"4098","PP","Chaetodipus","penicillatus",1978,15,"Long-term Krat Exclosure"
"4099","PP","Chaetodipus","penicillatus",1978,15,"Long-term Krat Exclosure"
"4100","PP","Chaetodipus","penicillatus",1978,15,"Long-term Krat Exclosure"
"4101","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4102","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4103","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4104","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4105","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4106","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4107","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4108","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4109","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4110","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4111","PP","Chaetodipus","penicillatus",1979,15,"Long-term Krat Exclosure"
"4112","PP","Chaetodipus","penicillatus",1983,15,"Long-term Krat Exclosure"
"4113","PP","Chaetodipus","penicillatus",1984,15,"Long-term Krat Exclosure"
"4114","PP","Chaetodipus","penicillatus",1984,15,"Long-term Krat Exclosure"
"4115","PP","Chaetodipus","penicillatus",1984,15,"Long-term Krat Exclosure"
"4116","PP","Chaetodipus","penicillatus",1991,15,"Long-term Krat Exclosure"
"4117","PP","Chaetodipus","penicillatus",1991,15,"Long-term Krat Exclosure"
"4118","PP","Chaetodipus","penicillatus",1992,15,"Long-term Krat Exclosure"
"4119","PP","Chaetodipus","penicillatus",1992,15,"Long-term Krat Exclosure"
"4120","PP","Chaetodipus","penicillatus",1992,15,"Long-term Krat Exclosure"
"4121","PP","Chaetodipus","penicillatus",1993,15,"Long-term Krat Exclosure"
"4122","PP","Chaetodipus","penicillatus",1993,15,"Long-term Krat Exclosure"
"4123","PP","Chaetodipus","penicillatus",1993,15,"Long-term Krat Exclosure"
"4124","PP","Chaetodipus","penicillatus",1994,15,"Long-term Krat Exclosure"
"4125","PP","Chaetodipus","penicillatus",1994,15,"Long-term Krat Exclosure"
"4126","PP","Chaetodipus","penicillatus",1994,15,"Long-term Krat Exclosure"
"4127","PP","Chaetodipus","penicillatus",1995,15,"Long-term Krat Exclosure"
"4128","PP","Chaetodipus","penicillatus",1995,15,"Long-term Krat Exclosure"
"4129","PP","Chaetodipus","penicillatus",1995,15,"Long-term Krat Exclosure"
"4130","PP","Chaetodipus","penicillatus",1995,15,"Long-term Krat Exclosure"
"4131","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4132","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4133","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4134","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4135","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4136","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4137","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4138","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4139","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4140","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4141","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4142","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4143","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4144","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4145","PP","Chaetodipus","penicillatus",1996,15,"Long-term Krat Exclosure"
"4146","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4147","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4148","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4149","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4150","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4151","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4152","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4153","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4154","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4155","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4156","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4157","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4158","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4159","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4160","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4161","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4162","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4163","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4164","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4165","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4166","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4167","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4168","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4169","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4170","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4171","PP","Chaetodipus","penicillatus",1997,15,"Long-term Krat Exclosure"
"4172","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4173","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4174","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4175","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4176","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4177","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4178","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4179","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4180","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4181","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4182","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4183","PP","Chaetodipus","penicillatus",1998,15,"Long-term Krat Exclosure"
"4184","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4185","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4186","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4187","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4188","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4189","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4190","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4191","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4192","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4193","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4194","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4195","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4196","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4197","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4198","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4199","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4200","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4201","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4202","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4203","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4204","PP","Chaetodipus","penicillatus",1999,15,"Long-term Krat Exclosure"
"4205","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4206","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4207","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4208","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4209","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4210","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4211","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4212","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4213","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4214","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4215","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4216","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4217","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4218","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4219","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4220","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4221","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4222","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4223","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4224","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4225","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4226","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4227","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4228","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4229","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4230","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4231","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4232","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4233","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4234","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4235","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4236","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4237","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4238","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4239","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4240","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4241","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4242","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4243","PP","Chaetodipus","penicillatus",2000,15,"Long-term Krat Exclosure"
"4244","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4245","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4246","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4247","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4248","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4249","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4250","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4251","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4252","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4253","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4254","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4255","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4256","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4257","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4258","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4259","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4260","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4261","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4262","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4263","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4264","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4265","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4266","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4267","PP","Chaetodipus","penicillatus",2001,15,"Long-term Krat Exclosure"
"4268","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4269","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4270","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4271","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4272","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4273","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4274","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4275","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4276","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4277","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4278","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4279","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4280","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4281","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4282","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4283","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4284","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4285","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4286","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4287","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4288","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4289","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4290","PP","Chaetodipus","penicillatus",2002,15,"Long-term Krat Exclosure"
"4291","SH","Sigmodon","hispidus",1988,15,"Long-term Krat Exclosure"
"4292","SH","Sigmodon","hispidus",2000,15,"Long-term Krat Exclosure"
"4293","SH","Sigmodon","hispidus",2002,15,"Long-term Krat Exclosure"
"4294","SH","Sigmodon","hispidus",2002,15,"Long-term Krat Exclosure"
"4295","SH","Sigmodon","hispidus",2002,15,"Long-term Krat Exclosure"
"4296","OT","Onychomys","torridus",1979,15,"Long-term Krat Exclosure"
"4297","OT","Onychomys","torridus",1979,15,"Long-term Krat Exclosure"
"4298","OT","Onychomys","torridus",1979,15,"Long-term Krat Exclosure"
"4299","OT","Onychomys","torridus",1979,15,"Long-term Krat Exclosure"
"4300","OT","Onychomys","torridus",1979,15,"Long-term Krat Exclosure"
"4301","OT","Onychomys","torridus",1979,15,"Long-term Krat Exclosure"
"4302","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4303","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4304","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4305","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4306","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4307","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4308","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4309","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4310","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4311","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
"4312","OT","Onychomys","torridus",1980,15,"Long-term Krat Exclosure"
